Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
mrniko_redisson.org.redisson.api.RExecutorFuture,0,0,13,2,0.0,0.0
mrniko_redisson.org.redisson.api.RExecutorService,0,5,142,4,0.0,1.25
mrniko_redisson.org.redisson.api.RExecutorBatchFuture,0,1,11,2,0.0,0.5
mrniko_redisson.org.redisson.api.WorkerOptions,0,0,88,3,0.0,0.0
mrniko_redisson.org.redisson.api.TransactionOptions,0,80,100,44,0.0,1.8181818181818181
mrniko_redisson.org.redisson.micronaut.cache.RedissonSyncCache,0,2,62,2,0.0,1.0
webdriverextensions_webdriverextensions.com.github.webdriverextensions.Bot,0,102,1964,79,0.0,1.2911392405063291
webdriverextensions_webdriverextensions.com.github.webdriverextensions.internal.junitrunner.ScreenshotsPathLoader,0,1,8,1,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.logging.RedactableArgument,0,6,0,3,0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.state.Stateful,0,14,28,8,0.0,1.75
couchbase_couchbase-jvm-core.com.couchbase.client.core.service.AbstractLazyService,0,4,64,2,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.state.AbstractStateMachine,0,12,52,10,0.0,1.2
couchbase_couchbase-jvm-core.com.couchbase.client.core.endpoint.Endpoint,0,8,43,6,0.0,1.3333333333333333
couchbase_couchbase-jvm-core.com.couchbase.client.core.service.strategies.SelectionStrategy,0,0,14,2,0.0,0.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.service.strategies.RoundRobinSelectionStrategy,0,2,40,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.event.EventBus,0,4,22,2,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.tracing.RingBufferMonitor,0,0,74,2,0.0,0.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.logging.CouchbaseLogger,0,9,250,5,0.0,1.8
couchbase_couchbase-jvm-core.com.couchbase.client.core.state.AbstractStateZipper,0,2,89,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.utils.Base64,0,2,0,2,0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.utils.UnicastAutoReleaseSubject,0,6,185,7,0.0,0.8571428571428571
couchbase_couchbase-jvm-core.com.couchbase.client.core.utils.yasjl.JsonPointerTree,0,3,157,2,0.0,1.5
couchbase_couchbase-jvm-core.com.couchbase.client.core.utils.yasjl.JsonPointer,0,10,98,6,0.0,1.6666666666666667
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.BucketConfig,0,13,96,9,0.0,1.4444444444444444
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.refresher.Refresher,0,7,47,3,0.0,2.3333333333333335
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.loader.Loader,0,3,4,1,0.0,3.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.DefaultNodeInfo,0,5,107,4,0.0,1.25
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.MemcachedBucketConfig,0,2,12,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.parser.BucketConfigParser,0,18,23,12,0.0,1.5
couchbase_couchbase-jvm-core.com.couchbase.client.core.time.Delay,0,19,131,18,0.0,1.0555555555555556
couchbase_couchbase-jvm-core.com.couchbase.client.core.time.ExponentialDelay,0,0,67,1,0.0,0.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.NodeInfo,0,2,31,3,0.0,0.6666666666666666
couchbase_couchbase-jvm-core.com.couchbase.client.core.node.DefaultServiceRegistry,0,14,134,9,0.0,1.5555555555555556
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.AbstractCouchbaseRequest,0,31,195,25,0.0,1.24
couchbase_couchbase-jvm-core.com.couchbase.client.core.config.ClusterConfig,0,2,31,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.node.Node,0,7,37,7,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.node.locate.Locator,0,5,11,5,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.lang.Tuple2,0,2,54,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.lang.Tuple3,0,2,62,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.lang.Tuple4,0,2,77,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.lang.Tuple5,0,2,92,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.endpoint.SSLEngineFactory,0,0,109,1,0.0,0.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.endpoint.BootstrapAdapter,0,14,27,8,0.0,1.75
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.search.SearchQueryRequest,0,1,23,1,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.AbstractCouchbaseResponse,0,70,52,51,0.0,1.3725490196078431
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.config.GetDesignDocumentsRequest,0,1,13,1,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.endpoint.util.ByteBufJsonHelper,0,5,79,7,0.0,0.7142857142857143
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.query.GenericQueryRequest,0,5,112,5,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.utils.DefaultObjectMapper,0,23,91,11,0.0,2.090909090909091
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.query.GenericQueryResponse,0,1,72,1,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.view.GetDesignDocumentRequest,0,2,21,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.view.ViewQueryRequest,0,1,90,1,0.0,1.0
couchbase_couchbase-jvm-core.com.couchbase.client.deps.io.netty.handler.codec.memcache.binary.BinaryMemcacheMessage,0,14,128,10,0.0,1.4
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.AbstractKeyValueRequest,0,41,108,24,0.0,1.7083333333333333
couchbase_couchbase-jvm-core.com.couchbase.client.deps.io.netty.handler.codec.memcache.binary.BinaryMemcacheResponse,0,18,15,9,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.deps.io.netty.handler.codec.memcache.binary.BinaryMemcacheRequest,0,2,15,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.ResponseStatusDetails,0,2,71,3,0.0,0.6666666666666666
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.internal.EndpointHealth,0,2,69,1,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.cluster.SeedNodesRequest,0,2,66,3,0.0,0.6666666666666666
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.config.GetUsersRequest,0,0,46,3,0.0,0.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.observe.Observe,0,15,126,9,0.0,1.6666666666666667
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.internal.DiagnosticsReport,0,3,0,1,0,3.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.AbstractKeyValueResponse,0,49,63,32,0.0,1.53125
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.CounterResponse,0,4,20,2,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.event.metrics.LatencyMetricsEvent,0,5,23,2,0.0,2.5
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.subdoc.simple.AbstractSubdocMutationRequest,0,20,103,11,0.0,1.8181818181818181
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.subdoc.multi.MutationCommandBuilder,0,8,74,4,0.0,2.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.internal.PingReport,0,3,76,1,0.0,3.0
couchbase_couchbase-jvm-core.com.couchbase.client.core.message.kv.subdoc.multi.LookupCommandBuilder,0,4,46,2,0.0,2.0
brettwooldridge_HikariJSON.com.zaxxer.hikari.json.JsonFactory,0,1,37,2,0.0,0.5
JetBrains_teamcity-deployer-plugin.jetbrains.buildServer.deployer.agent.ssh.SSHExecProcessAdapter,0,0,116,2,0.0,0.0
viritin_viritin.org.vaadin.viritin.fields.LabelField,0,0,63,1,0.0,0.0
viritin_viritin.org.vaadin.viritin.fluency.ui.FluentHasValueChangeMode,0,1,23,1,0.0,1.0
viritin_viritin.org.vaadin.viritin.fields.DoubleField,0,0,52,3,0.0,0.0
viritin_viritin.org.vaadin.viritin.fields.IntegerField,0,0,30,3,0.0,0.0
Alexey1Gavrilov_expectit.net.sf.expectit.Expect,0,14,142,15,0.0,0.9333333333333333
Alexey1Gavrilov_expectit.net.sf.expectit.Result,0,4,26,3,0.0,1.3333333333333333
Alexey1Gavrilov_expectit.net.sf.expectit.matcher.Matcher,0,2,14,1,0.0,2.0
Alexey1Gavrilov_expectit.net.sf.expectit.Utils,0,2,0,1,0,2.0
Alexey1Gavrilov_expectit.net.sf.expectit.filter.Filter,0,6,29,4,0.0,1.5
Vincentyification_JavaBot.com.gmail.inverseconduit.BotConfig,0,4,109,3,0.0,1.3333333333333333
Vincentyification_JavaBot.com.gmail.inverseconduit.utils.PrintUtils,0,12,33,13,0.0,0.9230769230769231
caelum_mamute.org.mamute.input.InputManager,0,0,15,3,0.0,0.0
caelum_mamute.org.mamute.converters.BrutalDateTimeConverter,0,3,32,7,0.0,0.42857142857142855
caelum_mamute.org.mamute.search.QuestionIndexProvider,0,0,15,2,0.0,0.0
caelum_mamute.org.mamute.search.QuestionIndex,0,11,9,6,0.0,1.8333333333333333
caelum_mamute.org.mamute.filesystem.AttachmentRepository,0,2,56,5,0.0,0.4
caelum_mamute.org.mamute.sanitizer.HtmlSanitizer,0,0,17,28,0.0,0.0
caelum_mamute.org.mamute.sanitizer.QuotesSanitizer,0,0,5,1,0.0,0.0
caelum_mamute.org.mamute.auth.SignupInfo,0,2,58,1,0.0,2.0
caelum_mamute.org.mamute.brutauth.auth.rules.EditQuestionRule,0,0,14,4,0.0,0.0
caelum_mamute.org.mamute.brutauth.auth.rules.EditAnswerRule,0,0,14,4,0.0,0.0
caelum_mamute.org.mamute.util.TagsSplitter,0,0,34,3,0.0,0.0
caelum_mamute.org.mamute.model.MarkDown,0,0,26,2,0.0,0.0
caelum_mamute.org.mamute.model.AnswerAndVotes,0,1,20,2,0.0,0.5
caelum_mamute.org.mamute.model.CommentsAndVotes,0,1,15,1,0.0,1.0
caelum_mamute.org.mamute.model.Updater,0,6,20,3,0.0,2.0
caelum_mamute.org.mamute.model.post.PostViewCounter,0,4,35,2,0.0,2.0
caelum_mamute.org.mamute.model.Flag,0,0,34,1,0.0,0.0
caelum_mamute.org.mamute.model.VisibleCommentList,0,0,14,4,0.0,0.0
caelum_mamute.org.mamute.model.ban.IpMatcher,0,2,17,2,0.0,1.0
caelum_mamute.org.mamute.model.flag.RetrieveKarma,0,0,21,5,0.0,0.0
caelum_mamute.org.mamute.model.flag.FlagTrigger,0,1,18,1,0.0,1.0
caelum_mamute.org.mamute.model.flag.RemoveAnythingFlaggedByModerator,0,4,14,3,0.0,1.3333333333333333
caelum_mamute.org.mamute.model.flag.RemoveSolutionFlaggedByModerator,0,3,18,3,0.0,1.0
caelum_mamute.org.mamute.ads.BrutalAds,0,0,18,2,0.0,0.0
caelum_mamute.org.mamute.dao.ReputationEventDAO,0,11,78,6,0.0,1.8333333333333333
caelum_mamute.org.mamute.dao.TagPageDAO,0,0,22,1,0.0,0.0
caelum_mamute.org.mamute.dao.FlaggableDAO,0,4,39,5,0.0,0.8
caelum_mamute.org.mamute.dao.WatcherDAO,0,0,71,4,0.0,0.0
caelum_mamute.org.mamute.dao.WithUserPaginatedDAO,0,5,68,3,0.0,1.6666666666666667
caelum_mamute.org.mamute.dao.TagDAO,0,13,55,9,0.0,1.4444444444444444
caelum_mamute.org.mamute.dao.InformationDAO,0,2,49,7,0.0,0.2857142857142857
caelum_mamute.org.mamute.dao.ModeratorOrVisibleNewsFilter,0,1,14,1,0.0,1.0
caelum_mamute.org.mamute.dao.UserDAO,0,10,118,6,0.0,1.6666666666666667
caelum_mamute.org.mamute.dao.NewsletterSentLogDAO,0,0,14,2,0.0,0.0
caelum_mamute.org.mamute.dao.FlagDao,0,2,17,1,0.0,2.0
caelum_mamute.org.mamute.infra.ModelUrlMapping,0,0,22,8,0.0,0.0
caelum_mamute.org.mamute.infra.NormalizerBrutal,0,0,11,4,0.0,0.0
caelum_mamute.org.mamute.infra.rss.write.RssFeedFactory,0,2,27,1,0.0,2.0
caelum_mamute.org.mamute.reputation.rules.VotedAtSomethingEvent,0,0,18,2,0.0,0.0
caelum_mamute.org.mamute.validators.EmailValidator,0,0,21,3,0.0,0.0
caelum_mamute.org.mamute.validators.TagsValidator,0,1,37,4,0.0,0.25
caelum_mamute.org.mamute.validators.UrlValidator,0,1,14,2,0.0,0.5
caelum_mamute.org.mamute.mail.NewQuestionMailer,0,2,28,2,0.0,1.0
caelum_mamute.org.mamute.migration.NumberExtractor,0,0,10,1,0.0,0.0
caelum_mamute.org.mamute.migration.MigrationRunner,0,3,62,4,0.0,0.75
caelum_mamute.org.mamute.model.Tag,0,2,46,1,0.0,2.0
caelum_mamute.org.mamute.model.LoggedUser,0,0,29,1,0.0,0.0
caelum_mamute.org.mamute.infra.rss.read.FeedConverter,0,8,17,4,0.0,2.0
usc-isi-i2_Web-Karma.edu.isi.karma.transformation.tokenizer.PythonTransformationAsURIValidator,0,0,26,6,0.0,0.0
usc-isi-i2_Web-Karma.edu.isi.karma.rep.Entity,0,5,13,2,0.0,2.5
google_jimfs.com.google.common.jimfs.UserLookupService,0,9,71,9,0.0,1.0
google_jimfs.com.google.common.jimfs.PathType,0,30,166,21,0.0,1.4285714285714286
google_jimfs.com.google.common.jimfs.File,0,16,239,8,0.0,2.0
google_jimfs.com.google.common.jimfs.AttributeService,0,25,0,18,0,1.3888888888888888
google_jimfs.com.google.common.jimfs.BasicAttributeProvider,0,1,0,1,0,1.0
google_jimfs.com.google.common.jimfs.JimfsOutputStream,0,7,66,9,0.0,0.7777777777777778
google_jimfs.com.google.common.jimfs.RegularFile,0,20,468,12,0.0,1.6666666666666667
google_jimfs.com.google.common.jimfs.PathService,0,16,0,11,0,1.4545454545454546
google_jimfs.com.google.common.jimfs.WatchServiceConfiguration,0,4,41,2,0.0,2.0
google_jimfs.com.google.common.jimfs.OwnerAttributeProvider,0,1,66,1,0.0,1.0
google_jimfs.com.google.common.jimfs.JimfsInputStream,0,10,100,12,0.0,0.8333333333333334
google_jimfs.com.google.common.jimfs.FileSystemState,0,10,80,8,0.0,1.25
google_jimfs.com.google.common.jimfs.PollingWatchService,0,6,147,4,0.0,1.5
google_jimfs.com.google.common.jimfs.JimfsAsynchronousFileChannel,0,5,141,4,0.0,1.25
google_jimfs.com.google.common.jimfs.HeapDisk,0,16,108,10,0.0,1.6
google_jimfs.com.google.common.jimfs.AbstractWatchService,0,10,187,5,0.0,2.0
google_jimfs.com.google.common.jimfs.FileFactory,0,4,86,2,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.IRemoteSystemClient,0,20,52,11,0.0,1.8181818181818181
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.DocumentWithCommentsIndexStructureBuilder,0,14,456,10,0.0,1.4
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.Utils,0,10,237,10,0.0,1.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.SpaceIndexerCoordinator,0,21,0,12,0,1.75
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.SpaceByLastUpdateTimestampIndexer,0,17,132,8,0.0,2.125
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.SpaceSimpleIndexer,0,4,55,2,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.HttpRemoteSystemClientBase,0,8,198,7,0.0,1.1428571428571428
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.SpacePaginatingIndexer,0,10,60,5,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.IESIntegration,0,1,111,1,0.0,1.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.ChangedDocumentsResults,0,2,64,2,0.0,1.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.TransportJRMgmBaseAction,0,0,56,2,0.0,0.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.IRiverMgm,0,2,40,1,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.riverslist.TransportListRiversAction,0,3,42,4,0.0,0.75
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.riverslist.NodeListRiversResponse,0,2,48,1,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.NodeJRMgmBaseResponse,0,4,35,4,0.0,1.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.state.JRStateRequestBuilder,0,2,22,1,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.state.TransportJRStateAction,0,7,32,6,0.0,1.1666666666666667
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.NodeJRMgmBaseRequest,0,4,32,4,0.0,1.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.JRMgmBaseRequest,0,1,36,3,0.0,0.3333333333333333
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.lifecycle.JRLifecycleRequest,0,6,36,3,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.lifecycle.TransportJRLifecycleAction,0,7,0,6,0,1.1666666666666667
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.lifecycle.JRLifecycleRequestBuilder,0,2,32,1,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.JRMgmBaseResponse,0,7,42,5,0.0,1.4
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.fullupdate.FullUpdateRequestBuilder,0,2,31,1,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.fullupdate.TransportFullUpdateAction,0,7,32,6,0.0,1.1666666666666667
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.fullupdate.FullUpdateRequest,0,6,41,3,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.incrementalupdate.IncrementalUpdateRequest,0,6,41,3,0.0,2.0
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.incrementalupdate.TransportIncrementalUpdateAction,0,7,32,6,0.0,1.1666666666666667
searchisko_elasticsearch-river-remote.org.jboss.elasticsearch.river.remote.mgm.incrementalupdate.IncrementalUpdateRequestBuilder,0,2,31,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.api.ODataLibraryException,0,9,115,12,0.0,0.75
apache_olingo-odata4.org.apache.olingo.server.api.ODataServerError,0,16,102,15,0.0,1.0666666666666667
apache_olingo-odata4.org.apache.olingo.server.api.prefer.PreferencesApplied,0,0,144,5,0.0,0.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.UriParameterImpl,0,2,45,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.UriResourceImpl,0,32,15,16,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.AliasQueryOptionImpl,0,0,10,1,0.0,0.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.SystemQueryOptionImpl,0,26,12,13,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.OrderByItemImpl,0,2,18,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.QueryOptionImpl,0,2,18,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.SelectItemImpl,0,2,36,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.expression.AliasImpl,0,1,20,1,0.0,1.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.queryoption.expression.LambdaRefImpl,0,1,15,1,0.0,1.0
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmTyped,0,5,14,4,0.0,1.25
apache_olingo-odata4.org.apache.olingo.server.core.uri.parser.UriTokenizer,0,38,1243,33,0.0,1.1515151515151516
apache_olingo-odata4.org.apache.olingo.server.api.uri.UriResourceEntitySet,0,2,25,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.commons.core.Encoder,0,4,59,12,0.0,0.3333333333333333
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmEntityContainer,0,214,66,309,0.0,0.6925566343042071
apache_olingo-odata4.org.apache.olingo.server.api.deserializer.DeserializerResult,0,20,35,11,0.0,1.8181818181818181
apache_olingo-odata4.org.apache.olingo.commons.api.data.Valuable,0,59,142,35,0.0,1.6857142857142857
apache_olingo-odata4.org.apache.olingo.commons.api.data.Linked,0,20,72,10,0.0,2.0
apache_olingo-odata4.org.apache.olingo.commons.api.data.Annotatable,0,6,13,3,0.0,2.0
apache_olingo-odata4.org.apache.olingo.commons.api.data.Entity,0,55,185,46,0.0,1.1956521739130435
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmStructuredType,0,30,54,20,0.0,1.5
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmType,0,4,18,6,0.0,0.6666666666666666
apache_olingo-odata4.org.apache.olingo.commons.api.data.Property,0,2,71,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.commons.api.data.Parameter,0,21,45,10,0.0,2.1
apache_olingo-odata4.org.apache.olingo.commons.api.data.EntityCollection,0,15,87,14,0.0,1.0714285714285714
apache_olingo-odata4.org.apache.olingo.server.api.deserializer.FixedFormatDeserializer,0,0,28,4,0.0,0.0
apache_olingo-odata4.org.apache.olingo.server.core.serializer.utils.ContextURLBuilder,0,8,74,15,0.0,0.5333333333333333
apache_olingo-odata4.org.apache.olingo.server.core.serializer.utils.CircleStreamBuffer,0,20,237,12,0.0,1.6666666666666667
apache_olingo-odata4.org.apache.olingo.server.core.serializer.AsyncResponseSerializer,0,0,60,2,0.0,0.0
apache_olingo-odata4.org.apache.olingo.server.core.serializer.BatchResponseSerializer,0,26,179,13,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.api.serializer.FixedFormatSerializer,0,0,42,4,0.0,0.0
apache_olingo-odata4.org.apache.olingo.commons.api.data.EntityMediaObject,0,0,9,1,0.0,0.0
apache_olingo-odata4.org.apache.olingo.server.api.ServiceMetadata,0,0,25,2,0.0,0.0
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmSchema,0,30,49,16,0.0,1.875
apache_olingo-odata4.org.apache.olingo.commons.api.edmx.EdmxReference,0,4,69,2,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.api.serializer.SerializerResult,0,2,10,3,0.0,0.6666666666666666
apache_olingo-odata4.org.apache.olingo.commons.api.data.AbstractODataObject,0,0,73,18,0.0,0.0
apache_olingo-odata4.org.apache.olingo.netty.server.api.ODataNetty,0,2,22,3,0.0,0.6666666666666666
apache_olingo-odata4.org.apache.olingo.commons.api.format.AcceptCharset,0,8,127,6,0.0,1.3333333333333333
apache_olingo-odata4.org.apache.olingo.commons.api.format.AcceptType,0,22,178,11,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.domain.ClientEntitySet,0,146,46,77,0.0,1.896103896103896
apache_olingo-odata4.org.apache.olingo.client.api.EdmEnabledODataClient,0,2,16,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.serialization.ODataMetadataValidation,0,33,22,27,0.0,1.2222222222222223
apache_olingo-odata4.org.apache.olingo.client.api.domain.ClientPrimitiveValue,0,4,39,2,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.domain.ClientComplexValue,0,12,27,6,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.domain.ClientEntity,0,41,121,23,0.0,1.7826086956521738
apache_olingo-odata4.org.apache.olingo.commons.api.ex.ODataError,0,1,105,1,0.0,1.0
apache_olingo-odata4.org.apache.olingo.client.api.edm.xml.XMLMetadata,0,2,26,2,0.0,1.0
apache_olingo-odata4.org.apache.olingo.commons.api.edm.provider.CsdlAnnotations,0,4,66,2,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.uri.FilterArgFactory,0,2,50,3,0.0,0.6666666666666666
apache_olingo-odata4.org.apache.olingo.client.api.uri.FilterFactory,0,2,21,7,0.0,0.2857142857142857
apache_olingo-odata4.org.apache.olingo.client.api.uri.URIBuilder,0,51,278,46,0.0,1.108695652173913
apache_olingo-odata4.org.apache.olingo.commons.api.edm.geo.Point,0,0,91,1,0.0,0.0
apache_olingo-odata4.org.apache.olingo.client.core.data.ServiceDocumentImpl,0,2,103,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.data.ServiceDocumentItemImpl,0,2,71,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientDeletedEntityImpl,0,2,53,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientDeltaImpl,0,2,68,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientDeltaLinkImpl,0,2,87,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientEntityImpl,0,2,0,1,0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientEntitySetImpl,0,2,83,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientEnumValueImpl,0,2,49,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.domain.ClientPrimitiveValueImpl,0,2,181,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.communication.response.batch.ODataBatchResponseManager,0,2,0,1,0,2.0
apache_olingo-odata4.org.apache.olingo.client.api.communication.request.batch.ODataBatchLineIterator,0,2,25,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.communication.request.Wrapper,0,0,16,1,0.0,0.0
apache_olingo-odata4.org.apache.olingo.client.core.communication.request.batch.ODataChangesetResponseItem,0,0,80,1,0.0,0.0
apache_olingo-odata4.org.apache.olingo.client.core.communication.request.batch.ODataBatchController,0,2,54,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.client.core.serialization.ContextURLParser,0,26,83,13,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.api.uri.queryoption.search.SearchExpression,0,12,8,6,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.uri.parser.search.SearchTokenizer,0,2,477,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.api.prefer.Preferences,0,18,71,10,0.0,1.8
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmOperation,0,10,43,5,0.0,2.0
apache_olingo-odata4.org.apache.olingo.commons.api.edm.EdmNamed,0,18,9,11,0.0,1.6363636363636365
apache_olingo-odata4.org.apache.olingo.server.api.etag.ETagHelper,0,2,20,2,0.0,1.0
apache_olingo-odata4.org.apache.olingo.server.core.etag.ETagInformation,0,2,44,1,0.0,2.0
apache_olingo-odata4.org.apache.olingo.server.core.deserializer.batch.HeaderField,0,2,79,2,0.0,1.0
apache_olingo-odata4.org.apache.olingo.server.api.deserializer.batch.BatchRequestPart,0,33,40,15,0.0,2.2
apache_olingo-odata4.org.apache.olingo.server.core.deserializer.batch.HttpRequestStatusLine,0,12,132,6,0.0,2.0
