Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
kiselev-dv_gazetteer,113,25,13872,37,8.145905420991927,0.6756756756756757
jansorg_BashSupport,109,873,26344,936,4.137564530822957,0.9326923076923077
kairosdb_kairosdb-client,110,115,4423,100,24.869997739091115,1.15
nguyenq_tess4j,142,18,7701,79,18.439163744968187,0.22784810126582278
Netflix_ReactiveLab,22,1,2362,2,9.314140558848434,0.5
krasa_StringManipulation,83,94,17021,164,4.876329240350156,0.573170731707317
jamesagnew_hapi-fhir,2650,7813,377312,9297,7.0233652786023235,0.840378616758094
juniversal_juniversal,404,28,23755,27,17.006945906125026,1.037037037037037
AChep_AcDisplay,344,1,24083,3,14.28393472574015,0.3333333333333333
HPI-Information-Systems_Metanome,717,528,25778,624,27.81441539297075,0.8461538461538461
basgren_railways,53,31,3128,36,16.943734015345267,0.8611111111111112
Stratio_stratio-streaming,93,88,10123,152,9.186999901215055,0.5789473684210527
swookiee_com.swookiee.runtime,16,2,1860,3,8.602150537634408,0.6666666666666666
codelibs_elasticsearch-dynarank,18,12,1398,7,12.875536480686696,1.7142857142857142
radcortez_wow-auctions,4,13,919,15,4.352557127312296,0.8666666666666667
hansenji_pocketknife,90,35,3362,35,26.76977989292088,1.0
palantir_stash-codesearch-plugin,41,5,2651,5,15.465861938890985,1.0
irobertson_pojomatic,58,117,6366,172,9.110901665095822,0.6802325581395349
ESAPI_esapi-java-legacy,856,612,39352,531,21.75238869688961,1.152542372881356
ben-manes_concurrentlinkedhashmap,11,7,13199,10,0.8333964694295022,0.7
psidnell_ofexport2,80,171,4884,125,16.38001638001638,1.368
mraad_Shapefile,30,31,1685,22,17.80415430267062,1.4090909090909092
ruediste_btrbck,11,35,2657,54,4.140007527286413,0.6481481481481481
tectonicus_tectonicus,224,10,20584,27,10.882238631947143,0.37037037037037035
jherico_jovr,349,1,1117,1,312.4440465532677,1.0
englishtown_vertx-when,8,30,2162,53,3.700277520814061,0.5660377358490566
aol_simple-react,693,4432,180179,10372,3.8461751924475105,0.4273042807558812
cloud-software-foundation_c5,4575,1427,363791,1579,12.575902097632982,0.9037365421152628
OpenSOC_opensoc-streaming,95,45,14725,53,6.451612903225806,0.8490566037735849
JD-Software_JDeSurvey,12,4,17044,4,0.7040600797934757,1.0
project-ncl_pnc,1702,675,56074,697,30.352748154224773,0.9684361549497847
thheller_shadow-pgsql,60,17,3076,30,19.50585175552666,0.5666666666666667
google_openrtb-doubleclick,21,22,2433,46,8.631319358816276,0.4782608695652174
stickfigure_objectify-insight,8,44,2107,51,3.7968675842429995,0.8627450980392157
Cloudslab_cloudsim,769,126,31071,119,24.74976666344823,1.0588235294117647
edwardcapriolo_nibiru,440,48,6696,40,65.71087216248506,1.2
vt-middleware_passay,57,1,9538,1,5.9760956175298805,1.0
btrplace_scheduler,206,424,49537,555,4.158507782061893,0.7639639639639639
Netflix_staash,208,86,10841,41,19.186421916797343,2.097560975609756
stagemonitor_stagemonitor,197,353,29414,551,6.697490990684708,0.6406533575317604
apache_incubator-calcite,2813,5900,205619,6782,13.680642353089938,0.8699498672957829
openlvc_portico,418,1901,111969,1788,3.7331761469692504,1.063199105145414
maciejmiklas_cyclop,64,175,12046,220,5.312966959986718,0.7954545454545454
calrissian_flowmix,158,26,3879,37,40.732147460685745,0.7027027027027027
midonet_midonet,765,272,54712,373,13.982307354876443,0.7292225201072386
google_google-oauth-java-client,59,16,8279,20,7.126464548858558,0.8
ReactiveX_RxJavaReactiveStreams,2,24,1518,28,1.3175230566534915,0.8571428571428571
spotify_docker-maven-plugin,9,17,2380,21,3.7815126050420167,0.8095238095238095
eseifert_vectorgraphics2d,33,50,5271,133,6.260671599317018,0.37593984962406013
divolte_divolte-collector,46,144,7691,220,5.981016772851385,0.6545454545454545
theupswell_appengine-counter,6,68,4136,111,1.4506769825918762,0.6126126126126126
roboconf_roboconf-platform,355,1730,76322,2036,4.65134561463274,0.849705304518664
NetApp_NetApp-Hadoop-NFS-Connector,52,3,4285,5,12.135355892648775,0.6
hk2-project_hk2,815,1374,109338,1425,7.453950136274671,0.9642105263157895
komamitsu_jackson-dataformat-msgpack,7,15,1055,14,6.6350710900473935,1.0714285714285714
WhisperSystems_TextSecure-Server,207,448,31535,653,6.564135087997463,0.6860643185298622
cecom_pomutils,18,7,1307,12,13.771996939556235,0.5833333333333334
davidsowerby_krail,45,149,14601,224,3.081980686254366,0.6651785714285714
fesh0r_fernflower,315,168,27196,169,11.582585674363877,0.9940828402366864
HolmesNL_kafka-spout,19,41,1220,46,15.573770491803279,0.8913043478260869
jbachorik_btrace,265,154,31797,169,8.334119571028713,0.9112426035502958
HotswapProjects_HotswapAgentExamples,12,10,1937,18,6.19514713474445,0.5555555555555556
krisjey_redis.usecase,1,5,656,6,1.524390243902439,0.8333333333333334
pushtorefresh_bamboo-storage,211,721,33900,1010,6.224188790560472,0.7138613861386138
jprante_elasticsearch-xml,20,6,3406,13,5.871990604815032,0.46153846153846156
aceleradora6-tw_RegistroLivre,3,12,1531,46,1.9595035924232527,0.2608695652173913
arun-gupta_wildfly-samples,135,8,16408,11,8.227693807898586,0.7272727272727273
whatscloud_whatscloud-android,151,1,26746,1,5.645704030509235,1.0
BranchMetrics_Branch-Android-SDK,87,66,17943,112,4.848687510449758,0.5892857142857143
eHarmony_vw-webservice,21,16,2169,16,9.681881051175656,1.0
flaxsearch_luwak,133,108,7641,160,17.406098678183483,0.675
VRL-Studio_VRL,565,22,105080,30,5.376855728968405,0.7333333333333333
edwardcapriolo_farsandra,87,15,1897,12,45.86188719030047,1.25
scratches_spring-boot-legacy,4,6,1043,11,3.8350910834132312,0.5454545454545454
phasenraum2010_javaee7-petclinic,2,3,2470,40,0.8097165991902834,0.075
mrniko_redisson,2418,2554,210393,2610,11.492777801542827,0.978544061302682
lordi_tickmate,29,12,4010,15,7.231920199501247,0.8
webdriverextensions_webdriverextensions,35,120,6184,100,5.6597671410090555,1.2
couchbase_couchbase-jvm-core,675,780,42929,577,15.723636702462205,1.3518197573656845
spring-cloud_spring-cloud-connectors,53,152,8920,227,5.941704035874439,0.6696035242290749
dcevm_dcevm,385,97,8132,111,47.34382685686178,0.8738738738738738
brettwooldridge_HikariJSON,23,3,593,4,38.785834738617204,0.75
Baqend_Orestes-Bloomfilter,19,100,7609,97,2.4970429754238403,1.0309278350515463
quemb_QMBForm,71,3,3456,15,20.54398148148148,0.2
sequenceiq_cloudbreak,1884,325,81601,532,23.08795235352508,0.6109022556390977
JetBrains_teamcity-deployer-plugin,59,14,3366,25,17.528223410576352,0.56
Netflix_zeno,51,95,15936,120,3.200301204819277,0.7916666666666666
viritin_viritin,125,47,21740,56,5.749770009199632,0.8392857142857143
vladmihalcea_flexy-pool,90,99,7605,125,11.834319526627219,0.792
chanjarster_tomcat-mongo-access-log,31,2,1499,2,20.68045363575717,1.0
Alexey1Gavrilov_expectit,78,73,4774,56,16.338500209467952,1.3035714285714286
Vincentyification_JavaBot,58,32,3976,35,14.587525150905433,0.9142857142857143
caelum_mamute,367,194,15411,329,23.814158717798975,0.5896656534954408
Poweruser_MinetickMod,206,48,67490,46,3.05230404504371,1.0434782608695652
chanan_SignalJ,30,1,2785,3,10.771992818671455,0.3333333333333333
vinumeris_lighthouse,191,28,12584,29,15.17800381436745,0.9655172413793104
usc-isi-i2_Web-Karma,2819,79,71302,77,39.53605789458921,1.025974025974026
rancherio_cattle,2987,97,124447,101,24.00218566940143,0.9603960396039604
Netflix_spectator,81,823,36680,1585,2.208287895310796,0.5192429022082019
readydev_retrogram,2,4,1077,28,1.8570102135561746,0.14285714285714285
red5_red5-io,175,71,16311,90,10.72895591931825,0.7888888888888889
google_jimfs,124,483,14983,458,8.276046185677101,1.054585152838428
searchisko_elasticsearch-river-remote,133,327,13088,252,10.1619804400978,1.2976190476190477
Sotera_distributed-graph-analytics,46,68,4553,76,10.103228640456841,0.8947368421052632
apache_olingo-odata4,7215,3434,134210,2848,53.75903434915431,1.2057584269662922
allanbank_mongodb-async-driver,2996,3267,114267,2726,26.219293409295773,1.198459280997799
tlaukkan_zigbee4java,1713,103,45864,80,37.349555206698064,1.2875
chiuki_gce2retrofit,1,14,808,30,1.2376237623762376,0.4666666666666667
Team254_TrajectoryLib,38,33,1632,32,23.284313725490197,1.03125
fcrepo3_gsearch,1,2,8382,169,0.11930326890956812,0.011834319526627219
fcrepo3_fcrepo,846,642,126568,706,6.684153972568105,0.9093484419263456
jetty-project_jetty-alpn,1,7,702,7,1.4245014245014245,1.0
prasanthj_hyperloglog,12,20,2242,34,5.352363960749331,0.5882352941176471
jurmous_etcd4j,56,57,4112,58,13.618677042801556,0.9827586206896551
41concepts_VALJOGen,96,47,6766,169,14.18859000886787,0.2781065088757396
tkaczmarzyk_specification-arg-resolver,151,339,9927,536,15.21104059635338,0.6324626865671642
JetBrains_teamcity-azure-plugin,1,2,1352,2,0.7396449704142012,1.0
twitter_hpack,7,8,1342,11,5.216095380029806,0.7272727272727273
recruit-tech_redpen,1181,939,22213,1131,53.16706433169765,0.830238726790451
serenity-bdd_serenity-cucumber,13,15,3611,36,3.600110772639158,0.4166666666666667
XiaoMi_chronos,20,12,1689,19,11.841326228537596,0.631578947368421
SpongePowered_SpongeAPI,6324,32,65458,39,96.61156772281463,0.8205128205128205
reveal-technologies_sitewhere,194,14,33763,13,5.745934899149957,1.0769230769230769
junichi11_netbeans-github-issues-plugin,74,6,5882,6,12.580754845290718,1.0
dropwizard_dropwizard-java8,29,39,2726,109,10.638297872340425,0.3577981651376147
rterp_GMapsFX,54,6,4988,26,10.825982357658381,0.23076923076923078
tox4j_tox4j,2,1,1232,1,1.6233766233766234,1.0
jtrfp_terminal-recall,1570,211,66389,252,23.648495985780777,0.8373015873015873
rapidftr_RapidFTR-Android,94,242,10891,424,8.630979708015794,0.5707547169811321
inductiveautomation_opc-ua-stack,6818,13,28355,15,240.45141950273322,0.8666666666666667
mulesoft_raml-for-jax-rs,41,47,9583,73,4.278409683815089,0.6438356164383562
bramp_ffmpeg-cli-wrapper,136,50,4396,75,30.937215650591448,0.6666666666666666
simpligility_android-maven-plugin,227,62,51559,93,4.4027230939312245,0.6666666666666666
kwon37xi_hibernate4-memcached,45,79,4377,146,10.28101439342015,0.541095890410959
spring-cloud_spring-cloud-config,93,418,24084,767,3.861484803188839,0.5449804432855281
pietermartin_sqlg,4222,2786,71861,1632,58.75231349410668,1.7071078431372548
netceteragroup_valdr-bean-validation,2,9,1664,31,1.2019230769230769,0.2903225806451613
stephanenicolas_mimic,1,24,661,28,1.51285930408472,0.8571428571428571
Realm_realm-java,904,1406,77043,1862,11.73370715055229,0.7551020408163265
google_google-authenticator-android,60,151,9914,215,6.052047609441194,0.7023255813953488
jensjaeger_play4jpa,7,39,1939,43,3.6101083032490973,0.9069767441860465
graphaware_neo4j-uuid,1,26,1290,45,0.7751937984496124,0.5777777777777777
miho_JCSG,31,6,15961,6,1.94223419585239,1.0
yesnault_PlayStartApp,10,1,940,1,10.638297872340425,1.0
Flow_Caustic,91,2,8950,1,10.167597765363128,2.0
IntuitDeveloper_SampleApp-TimeTracking_Invoicing-Java,6,24,2171,27,2.763703362505758,0.8888888888888888
jenkinsci_junit-plugin,60,83,9856,109,6.087662337662338,0.7614678899082569
jayway_powermock,140,592,35807,971,3.9098500293238754,0.6096807415036045
haifengl_smile,337,828,126197,1206,2.6704279816477414,0.6865671641791045
hogelog_line-chart-view,14,1,1049,2,13.34604385128694,0.5
revapi_revapi,476,319,30731,329,15.489245387393836,0.9696048632218845
WebGoat_WebGoat,38,223,10134,254,3.7497533057035723,0.8779527559055118
immutables_immutables,2370,863,374624,870,6.326343213462032,0.9919540229885058
spring-projects_spring-data-examples,33,216,56581,357,0.5832346547427582,0.6050420168067226
documents4j_documents4j,251,38,9547,47,26.290981460144547,0.8085106382978723
spring-projects_spring-restdocs,37,230,19650,882,1.8829516539440203,0.26077097505668934
vert-x3_vertx-rx,6120,610,655841,743,9.331530050728759,0.8209959623149394
qcri-social_AIDR,339,149,56509,172,5.999044400007079,0.8662790697674418
abrensch_brouter,72,27,18855,37,3.818615751789976,0.7297297297297297
lightblue-platform_lightblue-core,532,803,44047,1294,12.078007582809272,0.6205564142194745
apache_curator,2647,938,46517,634,56.90392759636262,1.4794952681388012
OpenHFT_Chronicle-Core,169,338,15310,324,11.038536903984324,1.0432098765432098
davidmoten_rxjava-jdbc,100,99,9270,204,10.787486515641856,0.4852941176470588
oasp_oasp4j,92,60,11286,64,8.151692362218679,0.9375
salyh_elasticsearch-river-imap,23,17,3331,17,6.9048333833683575,1.0
mucommander_mucommander,2791,207,168872,206,16.527310625799423,1.0048543689320388
resty-gwt_resty-gwt,129,30,14846,34,8.68920921460326,0.8823529411764706
statefulj_statefulj,49,53,6276,62,7.807520713830465,0.8548387096774194
joel-costigliola_assertj-swing,760,1382,82008,2734,9.267388547458784,0.5054864667154353
octo-online_reactive-audit,30,82,8035,85,3.73366521468575,0.9647058823529412
confluentinc_kafka-rest,324,440,24609,765,13.165914909179568,0.5751633986928104
tootedom_related,240,211,13204,228,18.176310209027566,0.9254385964912281
apache_falcon,913,617,88775,795,10.284426921993804,0.7761006289308177
fabric8io_quickstarts,22,7,2173,9,10.124252185918085,0.7777777777777778
bnjmn_weka,2409,76,691641,66,3.4830208157121976,1.1515151515151516
ehcache_ehcache-jcache,5,10,2316,12,2.158894645941278,0.8333333333333334
expercise_expercise,119,45,5271,88,22.57636122177955,0.5113636363636364
uPhyca_idobata4j,5,30,3069,43,1.6291951775822744,0.6976744186046512
bitcoinj_bitcoinj,862,555,62417,684,13.810340131694891,0.8114035087719298
jubeio_jube,42,14,6122,15,6.860503103560927,0.9333333333333333
guikeller_jetty-runner,10,14,953,21,10.49317943336831,0.6666666666666666
nativelibs4java_BridJ,642,389,30118,458,21.316156451291587,0.8493449781659389
Firebase_geofire-java,22,32,2150,30,10.232558139534884,1.0666666666666667
mstahv_maddon,125,47,21740,56,5.749770009199632,0.8392857142857143
etsy_statsd-jvm-profiler,32,26,1831,45,17.476788640087385,0.5777777777777777
cloudfoundry-community_spring-boot-cf-service-broker,5,34,1551,42,3.223726627981947,0.8095238095238095
xmlunit_xmlunit,895,724,29143,864,30.71063377140308,0.8379629629629629
wso2_product-esb,77,3,62191,7,1.2381212715666254,0.42857142857142855
apache_incubator-twill,259,112,24117,83,10.73931251814073,1.3493975903614457
holgerbrandl_themoviedbapi,62,50,5053,80,12.269938650306749,0.625
branky_cascading.hive,15,12,1306,20,11.485451761102603,0.6
rtreffer_minidns,91,100,9888,130,9.203074433656958,0.7692307692307693
vladmihalcea_hibernate-master-class,142,121,11489,125,12.3596483593002,0.968
vbence_stream-m,48,7,6731,6,7.131184073688902,1.1666666666666667
orangesignal_orangesignal-android-camera,31,25,9848,26,3.147847278635256,0.9615384615384616
springer-opensource_omelet,100,20,3762,30,26.58160552897395,0.6666666666666666
redraiment_jactiverecord,42,24,3013,27,13.939595087952208,0.8888888888888888
OpenHFT_Chronicle-Wire,1083,883,42903,945,25.24299000069925,0.9343915343915344
MER-C_wiki-java,103,200,8595,178,11.98371146015125,1.1235955056179776
jitsi_jicofo,63,10,9864,9,6.386861313868613,1.1111111111111112
AltBeacon_android-beacon-library,56,99,12183,214,4.596568989575638,0.46261682242990654
flexiblepower_powermatcher,41,147,9164,177,4.47402880838062,0.8305084745762712
iheartradio_open-m3u8,114,32,5083,36,22.427700177060792,0.8888888888888888
apache_jackrabbit-filevault,426,511,60826,613,7.00358399368691,0.833605220228385
tesis-dynaware_graph-editor,65,34,15330,31,4.240052185257665,1.096774193548387
NirmataOSS_workflow,96,46,3941,33,24.359299670134483,1.393939393939394
udacity_ud859,74,92,5754,100,12.860618700034758,0.92
linkedin_Spyglass,18,20,2971,23,6.058566139347021,0.8695652173913043
phax_ph-css,1124,292,19020,177,59.095688748685596,1.6497175141242937
TeamBliss-LP_android_frameworks_base,26450,27,1395891,25,18.94847090496321,1.08
internet-research-network_breeze,12,74,2167,68,5.5376095985233045,1.088235294117647
davidmoten_rtree,194,101,20406,288,9.50700774282074,0.3506944444444444
fookwood_Launcher3,582,86,52263,81,11.135985305091555,1.0617283950617284
naver_volley-extensions,40,98,10893,206,3.672082989075553,0.47572815533980584
pydio_pydio-sync-java,50,8,5469,13,9.142439202779302,0.6153846153846154
gregturn_spring-a-gram,8,4,1149,4,6.962576153176675,1.0
awslabs_aws-ant-tasks,48,16,4930,9,9.736308316430021,1.7777777777777777
Hive2Hive_PeerBox,60,311,18945,365,3.1670625494853524,0.852054794520548
mapzen_lost,52,117,8329,349,6.243246488173851,0.335243553008596
javaparser_javaparser,5038,2378,158337,3041,31.818210525650986,0.7819796119697467
yegor256_netbout,35,62,11326,116,3.0902348578491967,0.5344827586206896
tynamo_tapestry-security,32,5,3567,5,8.971124194000561,1.0
knightliao_disconf,170,44,18726,29,9.078286873865213,1.5172413793103448
MCTCP_TerrainControl,547,25,22811,43,23.979658936478014,0.5813953488372093
jprante_elasticsearch-plugin-bundle,55,2,12170,4,4.519309778142975,0.5
zhangkaitao_spring4-showcase,8,43,4823,59,1.6587186398507152,0.7288135593220338
johnjohndoe_TypedPreferences,7,7,655,57,10.687022900763358,0.12280701754385964
uwescience_myria,578,200,59475,244,9.718369062631357,0.819672131147541
spotify_futures-extra,2,67,2324,89,0.8605851979345955,0.7528089887640449
MinecraftForge_FernFlower,315,168,27196,169,11.582585674363877,0.9940828402366864
GluuFederation_oxAuth,4418,1960,110924,1039,39.82907215751325,1.8864292589027911
oodrive_eguan,373,656,122316,767,3.049478400209294,0.8552803129074316
RentTheRunway2_alchemy,259,187,6888,167,37.60162601626016,1.1197604790419162
orhanobut_wasp,13,33,3305,40,3.933434190620272,0.825
Accla_d4m_api_java,331,212,18064,160,18.323737821080602,1.325
esigate_esigate,467,13,19554,17,23.882581568988442,0.7647058823529411
javers_javers,94,12,21742,18,4.323429307331432,0.6666666666666666
codelibs_elasticsearch-taste,175,2,15827,2,11.057054400707651,1.0
spirosoik_RapidAndroidApp,58,12,3414,12,16.988869361452842,1.0
la-team_light-admin,246,60,10482,105,23.46880366342301,0.5714285714285714
apache_struts-examples,72,12,6502,10,11.073515841279606,1.2
fadeyev_intellijcoder,46,60,2981,63,15.431063401543106,0.9523809523809523
wb14123_bard,55,18,2944,44,18.682065217391305,0.4090909090909091
scopely_fontain,9,2,1179,4,7.633587786259542,0.5
timtiemens_secretshare,48,63,10131,83,4.737933076695292,0.7590361445783133
entando_entando-components,930,365,127786,442,7.277792559435306,0.8257918552036199
buschmais_extended-objects,690,211,13207,167,52.24502157946544,1.2634730538922156
novoda_sqlite-analyzer,494,19,5837,26,84.6325167037862,0.7307692307692307
kontalk_tigase-server,1610,235,60284,159,26.706920575940547,1.4779874213836477
embulk_embulk,80,191,22542,249,3.548930884571023,0.7670682730923695
polydawn_mdm,12,43,4339,63,2.7656141968195436,0.6825396825396826
JetBrains_kotlin-eclipse,75,1233,12395,1133,6.050826946349335,1.088261253309797
square_okio,7,322,7083,453,0.988281801496541,0.7108167770419426
cternes_openkeepass,411,174,5906,182,69.59024720623096,0.9560439560439561
querydsl_querydsl,1437,2059,109158,3458,13.164403891606662,0.5954308849045691
tuenti_ButtonMenu,1,25,1759,49,0.5685048322910745,0.5102040816326531
FEMR_femr,23,12,20528,12,1.1204208885424787,1.0
castlabs_dashencrypt,40,7,5273,9,7.5858145268348185,0.7777777777777778
nasa_OpenSPIFe,1559,197,264268,239,5.899314332420119,0.8242677824267782
orangesignal_orangesignal-csv,41,554,41671,765,0.9838976746418372,0.7241830065359477
ewolff_user-registration,2,4,371,8,5.390835579514825,0.5
esig_dss,4459,2991,243198,2310,18.334854727423746,1.2948051948051948
CorfuDB_CorfuDB,447,941,85253,1142,5.243217247486892,0.8239929947460596
XiaoMi_themis,118,187,10552,174,11.182714177407126,1.0747126436781609
druid-io_druid,11459,10685,601914,10140,19.03760337855574,1.0537475345167653
h2oai_h2o-dev,1608,2319,267342,2729,6.01476760105034,0.8497618175155734
ClickTravel_Cheddar,31,441,24905,830,1.244729973900823,0.5313253012048192
pumadong_cl-privilege,11,1,3196,1,3.44180225281602,1.0
google_google-auth-library-java,166,650,17748,573,9.353166553977912,1.1343804537521816
Swrve_rate-limited-logger,3,12,1275,14,2.3529411764705883,0.8571428571428571
andrewgaul_modernizer-maven-plugin,28,12,1963,26,14.263881813550688,0.46153846153846156
bjornharrtell_jdbc-http-server,2,3,639,16,3.1298904538341157,0.1875
dcm4che_dcm4chee-arc-cdi,213,138,30894,185,6.894542629636823,0.745945945945946
tiagobento_watertemplate-engine,28,33,2378,59,11.774600504625736,0.559322033898305
protostuff_protostuff,1115,116,66286,165,16.821048185137133,0.703030303030303
spotify_docker-client,328,386,31636,330,10.36793526362372,1.1696969696969697
yammer_tenacity,31,62,3804,105,8.149316508937961,0.5904761904761905
mjsax_aeolus,288,204,13650,219,21.0989010989011,0.9315068493150684
pac4j_play-pac4j,10,8,1367,21,7.315288953913679,0.38095238095238093
Eldelshell_jongo,299,257,8520,214,35.093896713615024,1.2009345794392523
RPTools_maptool,643,215,110795,244,5.803510988763031,0.8811475409836066
imagej_imagej-ops,658,833,70244,1266,9.367348100905415,0.6579778830963665
netplex_json-smart-v2,113,81,8478,140,13.328615239443264,0.5785714285714286
elastic_elasticsearch-hadoop,368,582,40380,822,9.113422486379395,0.708029197080292
OpenNMS_newts,246,96,8665,105,28.39007501442585,0.9142857142857143
wendykierp_JTransforms,132,26,67965,198,1.9421761200617964,0.13131313131313133
blockchain_api-v1-client-java,37,8,2751,4,13.449654671028718,2.0
clinejj_foursquare-api-java,410,107,6279,69,65.29702181876095,1.5507246376811594
Yubico_java-u2flib-server,80,59,2915,98,27.444253859348198,0.6020408163265306
aol_micro-server,44,192,16885,499,2.6058631921824102,0.3847695390781563
joeattardi_tailstreamer,6,5,699,13,8.583690987124463,0.38461538461538464
sdstoehr_har-reader,11,29,2172,56,5.064456721915286,0.5178571428571429
sviperll_adt4j,4,6,4977,9,0.8036970062286518,0.6666666666666666
pmarches_jStellarAPI,20,23,4448,33,4.496402877697841,0.696969696969697
ehcache_sizeof,34,33,3255,31,10.44546850998464,1.064516129032258
pprados_audit-reactive,30,82,8035,85,3.73366521468575,0.9647058823529412
benas_easy-batch,488,301,12788,277,38.16077572724429,1.0866425992779782
taichi_siden,17,25,4645,48,3.6598493003229278,0.5208333333333334
kaazing_gateway,1958,2657,174196,3052,11.240212174791614,0.8705766710353866
apache_uima-uimafit,303,214,17894,318,16.933050184419358,0.6729559748427673
shiyimin_androidtestdebug,65,52,8841,66,7.352109489876711,0.7878787878787878
spring-cloud_spring-cloud-cluster,5,31,3025,35,1.6528925619834711,0.8857142857142857
Apereo-Learning-Analytics-Initiative_LearningAnalyticsProcessor,20,16,4609,40,4.3393360815795186,0.4
dsyer_spring-boot-ratpack,2,7,985,14,2.030456852791878,0.5
radkovo_jStyleParser,847,272,25557,200,33.141605039715145,1.36
operasoftware_operaprestodriver,2666,407,21165,613,125.96267422631703,0.6639477977161501
semanticvectors_semanticvectors,352,122,18928,105,18.59678782755706,1.161904761904762
freenet_fred,1321,136,193242,212,6.8359880357272225,0.6415094339622641
TomasMikula_RichTextFX,28,75,16405,122,1.706796708320634,0.6147540983606558
senbox-org_s1tbx,1043,518,134048,635,7.780794939126283,0.815748031496063
chaupal_jxse,2005,733,145550,510,13.775334936447956,1.4372549019607843
acciente_oacc-core,90,1691,46731,1230,1.9259164152275792,1.3747967479674796
open-eid_digidoc4j,1454,1182,43988,1326,33.05446940074566,0.8914027149321267
camelinaction_camelinaction,1,104,7781,221,0.12851818532322323,0.47058823529411764
thiagolocatelli_parse4j,59,75,6448,59,9.150124069478908,1.271186440677966
DICE-UNC_idrop,209,79,35775,155,5.8420684835779175,0.5096774193548387
exxeleron_qJava,6,44,6031,39,0.994859890565412,1.1282051282051282
remibantos_jeeshop,103,239,6732,231,15.300059417706477,1.0346320346320346
urandom_gearshift,616,43,8858,41,69.54165725897494,1.048780487804878
kairosdb_kairosdb,403,440,39134,572,10.297950631164715,0.7692307692307693
fireduck64_jelectrum,57,63,17964,76,3.173012692050768,0.8289473684210527
Netflix_iep,37,138,8887,321,4.163384719252841,0.42990654205607476
thm-projects_arsnova-backend,149,39,16590,52,8.981314044605185,0.75
zutherb_AppStash,15,31,5056,38,2.9667721518987342,0.8157894736842105
meltmedia_dropwizard-crypto,17,3,556,10,30.575539568345324,0.3
policeman-tools_forbidden-apis,15,20,2919,20,5.138746145940391,1.0
kohlschuetter_junixsocket,151,300,28540,324,5.290819901892081,0.9259259259259259
dpaukov_combinatoricslib,36,210,5131,116,7.016176183979731,1.8103448275862069
ReactiveX_RxJavaString,1,39,1408,50,0.7102272727272727,0.78
forge_roaster,637,712,17063,565,37.332239348297485,1.2601769911504426
unitsofmeasurement_unit-ri,125,166,9955,301,12.556504269211452,0.5514950166112956
kite-sdk_kite-examples,4,14,1476,14,2.710027100271003,1.0
Haehnchen_idea-php-shopware-plugin,56,2,7758,2,7.218355246197474,1.0
matrix-org_matrix-android-sdk,345,153,48391,158,7.129424893058626,0.9683544303797469
ConnectSDK_Connect-SDK-Android-Core,541,114,19283,184,28.055800445988694,0.6195652173913043
crosswalk-project_crosswalk-cordova-android,69,1,16000,10,4.3125,0.1
mongobee_mongobee,17,28,1483,38,11.463250168577208,0.7368421052631579
PayPal_SeLion,318,165,37220,276,8.543793659322944,0.5978260869565217
Netflix_suro,476,130,17092,177,27.84928621577346,0.7344632768361582
spring-projects_spring-data-keyvalue,15,74,5233,258,2.8664246130326774,0.2868217054263566
h3xstream_http-script-generator,19,22,2975,23,6.38655462184874,0.9565217391304348
jbox2d_jbox2d,519,2,36018,2,14.409461935698817,1.0
matlux_jvm-breakglass,13,8,1015,11,12.807881773399014,0.7272727272727273
xvik_dropwizard-guicey,174,31,19565,54,8.893432149246102,0.5740740740740741
nitram509_jmacaroons,66,40,2632,46,25.075987841945288,0.8695652173913043
dashbuilder_dashbuilder,738,651,45946,742,16.062334044312887,0.8773584905660378
EdwardRaff_JSAT,226,783,104291,1173,2.167013452742806,0.6675191815856778
3breadt_dd-plist,64,44,3551,94,18.02309208673613,0.46808510638297873
lsds_SEEP,64,67,37140,72,1.7232094776521272,0.9305555555555556
liveoak-io_liveoak,1061,568,48994,401,21.655712944442175,1.4164588528678304
twotoasters_SectionCursorAdapter,6,10,670,10,8.955223880597014,1.0
coinbase_coinbase-java,56,34,9466,44,5.915909571096556,0.7727272727272727
DroidPlanner_3DRServices,2377,12,52128,200,45.59929404542664,0.06
nathantippy_jFASTStages,3337,458,81067,544,41.16348205805075,0.8419117647058824
oldratlee_classloader-playground,19,14,758,11,25.065963060686016,1.2727272727272727
arnohaase_a-base,27,155,17198,193,1.5699499941853703,0.8031088082901554
NLPchina_ansj_seg,216,97,10174,117,21.230587772754077,0.8290598290598291
CompEvol_beast2,274,183,57077,213,4.800532613837448,0.8591549295774648
greenrobot_greenrobot-common,23,86,5618,108,4.093983624065504,0.7962962962962963
jodastephen_property-alliance,6,9,1816,30,3.303964757709251,0.3
JeffreyFalgout_ThrowingStream,16,10,3894,12,4.108885464817668,0.8333333333333334
kzwang_elasticsearch-image,17,2,1512,1,11.243386243386244,2.0
atinfo_at.info-knowledge-base,25,31,4630,69,5.399568034557236,0.4492753623188406
Clashsoft_Dyvil,904,4,57618,3,15.689541462737338,1.3333333333333333
LapisBlue_Pore,308,342,100313,455,3.070389680300659,0.7516483516483516
google_error-prone,1807,5259,138933,5332,13.006269208899253,0.9863090772693174
lemire_RoaringBitmap,111,1186,56375,1655,1.9689578713968958,0.7166163141993958
